	TCGA-BH-A0C7-01	TCGA-C8-A138-01	TCGA-E2-A14Y-01	TCGA-BH-A0EE-01	TCGA-A8-A08G-01	TCGA-A8-A09I-01	TCGA-A8-A07I-01	TCGA-E2-A14V-01	TCGA-E2-A1B1-01	TCGA-E2-A15E-01	TCGA-C8-A26W-01	TCGA-D8-A1JB-01	TCGA-A8-A06X-01	TCGA-AN-A0FT-01	TCGA-A8-A097-01	TCGA-AR-A255-01	TCGA-E2-A1LB-01	TCGA-D8-A1XT-01	TCGA-AR-A1AX-01	TCGA-B6-A1KN-01	TCGA-AQ-A1H2-01	TCGA-A8-A099-01	TCGA-D8-A140-01	TCGA-EW-A1IW-01	TCGA-BH-A0C0-01	TCGA-D8-A1X5-01	TCGA-BH-A0DD-01	TCGA-BH-A18M-01	TCGA-C8-A1HF-01	TCGA-E2-A14W-01	TCGA-E2-A15H-01	TCGA-BH-A1FU-01	TCGA-A8-A08H-01	TCGA-EW-A1J3-01	TCGA-A8-A08S-01	TCGA-AN-A0FD-01	TCGA-C8-A132-01	TCGA-AO-A0JM-01	TCGA-AR-A1AT-01	TCGA-BH-A0B4-01	TCGA-BH-A18U-01	TCGA-A7-A26H-01	TCGA-BH-A18R-01	TCGA-C8-A135-01	TCGA-BH-A0B7-01	TCGA-BH-A0AW-01	TCGA-AO-A0JE-01	TCGA-A2-A0CX-01	TCGA-A2-A04W-01	TCGA-A1-A0SM-01	TCGA-AR-A0TQ-01	TCGA-A8-A0A7-01	TCGA-A8-A076-01	TCGA-C8-A12P-01	TCGA-C8-A1HL-01	TCGA-B6-A0I9-01	TCGA-D8-A27W-01	TCGA-A8-A08B-01	TCGA-B6-A0RH-01	TCGA-AN-A0FV-01	TCGA-D8-A1XY-01	TCGA-A2-A1G1-01	TCGA-A2-A0YG-01	TCGA-C8-A12Q-01	TCGA-AR-A254-01	TCGA-A1-A0SN-01	TCGA-A8-A08P-01	TCGA-AN-A04C-01	TCGA-AR-A250-01	TCGA-C8-A12L-01	TCGA-AO-A12D-01	TCGA-AO-A12C-01	TCGA-E2-A14P-01	TCGA-BH-A1EN-01	TCGA-EW-A1PD-01	TCGA-D8-A1XJ-01	TCGA-A2-A0SY-01	TCGA-E9-A22D-01	TCGA-E2-A1B0-01	TCGA-D8-A1JA-01	TCGA-C8-A12T-01	TCGA-C8-A278-01	TCGA-C8-A137-01	TCGA-A2-A0EY-01	TCGA-BH-A0DZ-01	TCGA-AN-A0AJ-01	TCGA-D8-A27N-01	TCGA-AQ-A0Y5-01	TCGA-D8-A1J9-01	TCGA-C8-A1HK-01	TCGA-E9-A1N6-01	TCGA-A2-A04X-01	TCGA-A2-A0T1-01	TCGA-D8-A1XS-01	TCGA-A8-A08X-01	TCGA-AQ-A04H-01	TCGA-EW-A1OZ-01	TCGA-A8-A09N-01	TCGA-A2-A0EQ-01	TCGA-E2-A152-01	TCGA-AR-A0TX-01	TCGA-AR-A24U-01	TCGA-C8-A12Z-01	TCGA-B6-A1KF-01	TCGA-A2-A0D1-01	TCGA-AQ-A04L-01	TCGA-A8-A09G-01	TCGA-BH-A1F2-01	TCGA-A8-A07P-01	TCGA-A8-A07B-01
NCR3	2.8664243882598925	21.054482447610095	3.7043650011638594	12.718016586146746	3.481556856776704	2.2020592426252117	2.204279510358488	0.6593290436963952	10.737066753338588	1.0125156469955638	9.740580022242106	37.266233496835945	2.9806388872803318	1.661058082161372	5.435266967535328	6.516181993712095	0.8985526396991712	2.6452051225485658	31.379302432861707	2.331103083522196	2.7606968100365044	0.5323012939800347	5.100806613025136	6.285358668735829	27.403562792623937	1.745368862509821	1.3999427647464309	2.204279510358488	8.317868691747648	0.0	2.415270857564979	10.392401564776572	16.926227427106813	0.3345006424346779	2.58010028371189	3.763427397459872	13.510245262930288	1.6335338441184861	20.73578055278312	7.050062587982254	3.8702640746519457	6.526608860110301	7.134197386335648	5.5296243692072125	23.234661054031616	38.47862943390389	20.288464657290977	3.6331712247785717	1.6207868077167262	2.5259206316286806	19.154079679158393	43.569967381409114	1.7933570649347952	4.966976106765862	0.0	3.5064769139891165	7.117300372647044	0.0	2.7502843858284387	0.38405377742918234	2.6426793343679136	10.173428259739179	1.9690471412580983	4.180171995417701	5.811629661991561	6.732848776519786	18.093371888507548	7.450285002814857	3.0362065353787253	3.166973716032886	11.535954991189453	0.0	14.823534662094904	0.317497295166536	0.3375566539213084	0.9059364288679825	22.65379890038147	43.04785925090232	3.9007413276187046	1.895876344759118	0.8888393467101352	19.937249143280162	0.0	7.681834975054459	0.0	13.7536498866021	3.3109325801746836	1.411615655381521	3.4015144374645487	4.0002492103408365	0.950034975306667	23.437079967371222	23.967855365558503	0.8768326287998203	2.4010966402567835	1.469125213787077	0.68973850509134	6.547506007162883	33.58321286525925	2.771138143672958	19.294262389213873	16.888989615453795	0.0	0.0	3.296017886480498	0.8269029548641182	8.876500855148306	0.0	1.3817136987299365	1.6907344170436525
NFE2	29.169105149383665	49.84380160615068	34.40791529895271	24.776777313560004	55.41473010605887	83.91808899821832	1.323017463851444	22.08685898978605	6.732848776519786	8.094535785888112	43.97339840661504	9.432405882068482	2.4846167685690244	57.72895246792738	73.33655884324622	13.340267193110478	0.8985526396991712	2.382289149510066	30.625140848023452	115.4042562304938	20.317997201472345	0.5323012939800347	138.19851402942507	39.61666835263374	27.860012108231988	3.9279922937830243	60.56335709854558	32.68419695070203	9.210630150631623	6.230021814008685	9.253183393281544	5.19884744767337	23.167561369005202	72.92549021142935	37.74665868641772	17.404670293609684	3.0897141224396893	13.07438521475897	2.0737503625760247	30.756939989946193	5.276672783174005	22.71947215684537	19.60610607215721	0.46084184882595824	20.73578055278312	3.962269190861556	8.11346701777692	22.199149326061637	8.646462621526084	9.154167088158438	6.568461173804767	2.356598548426166	4.187358218604039	4.966976106765862	86.73009951870102	2.5504453490779913	9.570707245266117	90.96417129882003	14.44427239794811	61.46603268967837	20.156073682281203	34.62949178331797	0.6563413226690913	5.07548675925812	14.530151516312744	8.019203297163372	34.18771677806565	6.027443745906894	10.212219592645969	30.867192099022656	4.325806452945485	7.179428244879379	2.403454918026162	0.0	1.6870068514425935	2.415270857564979	17.07595543312198	9.281650699754984	0.9282605443023397	17.882789493379228	9.331658802418678	4.652934575530919	1.0619366375895778	17.201683645960074	4.237941692334261	1.7933570649347952	0.9930805256557356	18.000954657174567	1.3085708350336769	4.5021672725589745	1.8998936657577037	1.8030548981614918	9.740580022242106	5.552293582878621	5.4041184852504225	19.980832227450353	5.863764243429526	6.110741449332562	5.802193280513567	5.5386826279062635	4.059518169415748	0.33099024722374315	132.7133776466216	84.27198880588938	1.4132878394415256	1.6536902811943235	2.142690066670321	11.00863278011497	24.19385525021451	2.5357101242546842
NIPSNAP3B	20.85664410807033	21.61173830212367	20.66058046483935	15.392909168524824	6.684758911627812	7.415214233630978	7.93829710457776	10.884423365286631	37.266233496835945	43.017338180471796	40.09810588766164	44.95022433994994	3.9760466131938754	14.115952655955299	15.772199608270867	46.63664816532926	7.63981247866306	33.08346250858937	37.479015964741684	11.371941399285069	31.649749095950646	19.449589811248824	21.643106565226503	32.80114001125943	22.392919174400532	9.189419802611994	11.227012166121334	39.67301405778133	61.46603268967837	6.230021814008685	7.645803216314812	25.611907147997	40.09810588766164	38.451274414841826	5.489017244616342	24.93808383632989	29.357898084494515	14.15792112958828	13.48010340612649	21.146395456823672	10.559443183388206	27.44296579733025	23.217868687513263	28.141434674943316	16.814745891658983	19.238072677662984	15.830428467261964	10.088559085203316	7.562309587412994	27.482423464079883	11.218539983685607	27.482423464079883	15.5757242169603	11.092159426529813	19.112213992349254	6.061623970325238	7.380289016798379	0.0	27.502172819413794	10.376619284698197	15.54129177996743	18.42711815032075	6.917253251321655	22.71947215684537	27.68053438622095	15.714172205827701	13.67206469127474	8.513656920021768	17.113582433770773	17.417431861244207	17.80442125471634	29.210957412807993	14.823534662094904	11.449362824886697	20.947732617449564	5.435266967535328	24.404285789812878	4.897076869164405	11.888388656780005	17.882789493379228	4.897076869164405	37.559114079833165	12.746572079154959	26.360069692543128	1.7038216660562515	16.460222032878963	23.20108795654338	15.552761304302543	14.147418099787426	23.50492795351013	13.774116971670315	9.374716437208077	16.124619174825984	24.866267801778154	12.014067170114014	11.755079624648578	11.728583740078697	6.988917328808233	17.430202277589718	25.722813421707823	43.69371303895673	30.472066368839947	7.397733468984537	58.301635960983724	1.8838577429204495	19.014865281812266	49.667895415761365	55.9648469281598	8.653151357766104	10.991996814044377
NKG7	40.126602799019935	511.0	41.28282898106448	142.907702243663	49.91433496031479	106.33672760843923	50.696689767014924	21.100391170301712	116.37651753019792	17.713402624831158	145.3217069329966	562.7844982261571	129.1471581813704	99.63581339396244	45.91573623005471	92.50684022692329	17.07595543312198	41.01987601357286	297.1717981359248	52.445626843415646	34.62949178331797	13.8356887429674	102.82427591386144	86.60856403787761	628.9091685125857	35.35293647317396	54.63805184576135	56.20225039083433	447.51113731436817	6.7060951521611845	22.934172133798246	85.76251691520007	300.70608839979064	41.813681753155585	31.289652283029803	119.92762124764232	325.5137642697075	45.205734256719886	318.7942081672644	99.91522227920362	52.40859399394617	58.21948339442254	65.39487594019913	101.82163158490035	190.87194902471003	410.2865263396011	260.9231922520145	88.01644618943924	20.525875336349216	12.3059535739985	223.56666847560246	1119.5567500909979	25.40977307240503	56.56021197745614	25.815588309374355	45.23777273355284	74.37425853407885	133.36373550375265	97.63310186987619	5.759891075300106	10.909162041332316	154.7404619051606	14.433570953346212	46.27481803464193	123.49983326877255	115.48496948235508	128.69688322036296	61.37949637705909	51.60033198687046	57.000764049109385	141.81463325759535	13.928527864588919	123.75899275411818	14.922555549121329	29.37894787041661	7.247746550358308	111.12778432859211	1781.8875536304631	90.77313587301292	30.060303032625487	71.55484241781903	177.156338154381	2.6553258009176024	66.60228002251885	135.61764326911484	244.91228517209007	82.74899657312065	10.591537236439033	28.774389046496488	102.5368125903026	32.777718964414944	361.2897050436238	573.0370319505962	40.041171288391936	100.89927664368383	32.03675313546374	42.41133847832551	94.27329633065852	1081.3864735348536	23.743882798570137	312.64744496759687	154.30925571183266	12.784738555392275	2.8423794558139064	42.86504975935051	13.641586690046854	175.68062123476852	13.450024162429159	19.000996841363346	26.208773122054268
NLRP3	42.986838258304914	41.60645162356385	12.708511276297115	13.054887491813789	51.929495580369	50.44646340756168	50.2684721657358	10.876188565032392	122.29752243457898	57.2021281152469	89.32165397815636	150.48173078432905	31.289652283029803	32.80114001125943	80.40243243158874	89.38428188062427	17.974631990575173	71.45432973508309	151.2185107203483	26.53128417956608	77.52063854424345	33.27298634212656	41.194995663755726	75.16202856362726	90.01295427758552	72.00887781557913	31.51424457579845	77.52063854424345	49.00498433102832	18.684661516018302	25.75988479725001	90.96417129882003	274.517471944652	40.126602799019935	35.15191086624396	35.75834735990512	95.00249531429236	30.493888705081613	181.91124988685988	36.530718375420136	37.29276682338285	82.22816937910271	61.813380086622665	75.10925536017415	191.93886842347283	56.60012350678477	90.90044867989988	86.36599794465064	21.61173830212367	147.05608753987678	125.85178409780214	167.1960482751195	31.695042646857658	52.33460525818998	38.20593062094961	19.126159549376293	71.15362637730694	16.790066520273715	16.16026586908708	33.036245532581894	61.12060606525101	90.13921251821257	24.616473941001683	64.16385278493573	129.0569783031938	81.13925744402589	55.492991762601925	26.246518647966237	64.5716366740993	22.55562979469085	76.9242251944311	34.18771677806565	25.22734744440055	30.493888705081613	43.879976020556825	35.937133360538844	112.53552705947526	88.13993476281823	50.3040210815612	30.060303032625487	41.784015852964274	48.831980227946346	11.15097351851624	63.311284507122295	54.253731748762334	35.277421208909516	88.0781690771905	62.118893087575	57.28286934988663	29.50555344922109	31.356866587241733	45.430470650693735	68.55103120166773	64.5716366740993	52.85468686626436	51.41834866302899	272.4247444602501	28.795034234567336	90.77313587301292	72.00887781557913	74.79338315863248	211.895257183976	22.62103049092533	18.46755773814509	19.778217643678136	37.61260543106441	59.67372576823327	46.768908265502475	44.56960625910629	10.142491845352282
NMBR	0.2605033915829855	0.0	1.0590801668679943	0.0	0.8704689277211901	0.20022093535299135	0.0	0.0	0.0	0.0	0.5566018749667963	0.4491430345123397	1.48974847076434	0.0	0.27173669438198944	0.6206808293330057	0.44934394231960595	0.0	0.0	0.291457350302335	0.0	0.0	1.570412674938746	1.3669020435051422	0.0	0.0	0.3501315658682733	0.36727173854810635	1.4845765635688792	0.47918243680750594	1.2068674800839188	0.8661953333939942	0.0	1.0041632101592652	1.2910357959595138	0.47039116175823503	0.0	1.089271525728463	0.0	1.9220887570913514	0.7034977005174843	0.5222443940946737	0.0	0.0	0.3573567972290781	0.0	0.8113935179152816	0.0	35.65657273535224	0.3156721215017393	0.5473504703499465	0.0	0.8971056173686824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2749140595552213	0.9843960629044202	0.0	0.0	0.32069744377584897	0.0	0.0	0.0	0.0	0.48061854108680135	0.42207741058727466	1.2007572187322744	0.0	0.0	0.30197342365557844	1.0448570612198447	0.0	0.0	0.5416764284744915	0.0	0.33228247510731923	3.7174263690448637	0.36594557334066047	0.0	0.0	0.0	0.7059791327962524	0.7848464935315185	0.5001429676690079	0.47508695243555255	0.0	0.0	0.5844696218499383	0.0	0.29387657243735066	0.0	0.0	0.829056955173181	0.3958075107732142	0.0	0.0	1.9669898676822437	2.3682518144336635	0.9416726570406306	0.8269029548641182	0.0	0.0	2.0737503625760247	0.0
NOD2	292.2525818828177	140.23951872537083	296.5524115246381	98.38801600013306	202.23428631850314	118.75980772241921	305.5545483824457	298.6220522174951	202.23428631850314	79.95229071065194	339.61543451665585	164.76550385336634	202.65733984125916	484.38980614586643	217.1232883391657	149.01885231033776	18.42711815032075	177.03289237887847	243.04442759376872	96.20778814812988	155.82372248379843	285.62089949548533	192.34049095204162	102.17860243109986	283.24674140893154	290.2269383353612	487.4272898803499	305.34213458706296	215.61660072967408	194.09053828349042	502.9022192813058	137.7169237561319	249.03738341433024	150.79705592460138	526.855779222932	100.19540692530487	472.4275983942143	191.6715836686166	176.78625737793416	68.55103120166773	333.5319049966526	232.29312784310832	92.11876375262449	44.22347660424734	127.26644545019292	82.05528108410775	499.4215124023325	91.21950392562695	155.60646926487894	158.12315761970427	54.71523605095194	178.64438093300163	158.23349162220407	220.47499278975704	249.38424920251887	319.23784450899626	148.4998265104791	341.03496406786525	310.913027500849	71.05366951275282	164.88044357546664	673.6521352878796	206.0736251806052	94.33935763985296	215.01684380928455	221.5522073830454	266.98343218549155	175.92572243565866	142.11191692363036	588.3578195598143	442.25712154606504	34.18771677806565	62.075157564119735	315.2671711044938	113.80168443673789	292.86301794688046	129.96159612600724	189.28262200716992	408.579585706369	92.11876375262449	123.15512452374209	142.907702243663	37.69298162666757	257.1382284530164	72.87426672107769	377.98580428801273	133.36373550375265	59.29640152990775	162.71015440351093	94.00950852025916	455.9840493941642	79.28174108934373	145.3217069329966	141.12337070446577	124.27893125087174	22.03890109623497	66.55543792882985	220.3215312148135	87.89312868896708	96.95179326865072	110.35326114670725	112.85075117285093	96.41013637371891	105.59529867271031	392.7128528051889	743.4339288679986	211.4530139110355	38.83597553222944	73.59463668061183	172.40479711812705
NOX3	0.0	0.0	0.0	0.0	0.2902047201509286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2733243858969636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9160187576331582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36594557334066047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAS1	16.41187906673286	22.08685898978605	2.116658318641999	1.674000990810268	16.545145417406307	19.22404957524491	10.142491845352282	16.814745891658983	11.363368794367798	10.119345758738698	28.6713774859348	11.675756974799503	26.322166860519843	71.0037430200838	15.760578033596762	13.651738982690022	20.66058046483935	5.02516186653525	7.185099757875456	5.5386826279062635	36.374956627619774	34.60480385871469	57.68825876509896	22.68661276800078	15.994546983925957	10.909162041332316	22.409139531269215	9.182359482207545	9.210630150631623	12.938467074276101	8.855984587566049	3.030615041642017	4.452810429130031	22.409139531269215	9.996709564576229	27.760164051552955	8.10715223259902	21.784803129553143	9.852834619581374	20.496054811540752	22.16701075807294	37.08101428181363	3.566218828507094	10.134771134648808	8.579829636951429	10.188928661907692	9.73313779905809	6.051841263257361	11.888388656780005	35.35293647317396	13.682238116981845	8.639778519958288	8.97280955420078	6.495371574979405	4.130146411048992	9.563382728120002	36.556741705003276	0.0	31.289652283029803	11.90626814755402	37.66617098847815	1.3751193321468205	2.2966483398129616	2.9861610513114716	4.942211682643316	8.019203297163372	14.878469994973097	6.381939941230386	13.520306485074572	19.79262499928704	0.48061854108680135	4.645103373634769	7.207825162697123	15.877157073088984	3.714157631246729	8.15144778563046	27.187819972063338	5.156028880643449	0.37125796443202197	2.9806388872803318	5.7786594795689465	2.326488393499625	14.33759101588762	20.85664410807033	5.083915012964037	5.083915012964037	16.21984199654075	8.119786181547685	8.36968144975048	0.5001429676690079	1.8998936657577037	13.340267193110478	8.986644391212895	8.47417289482906	2.4010966402567835	9.112024787622454	79.67221706131106	4.799787331515407	3.316912946017708	11.870533935070656	7.106055201272682	1.985556766593906	10.321553282613252	0.4734519354695983	1.8838577429204495	2.8933174966329527	0.30613136123295503	8.869657358475973	42.50170374101563	21.97511216997497
NPL	220.93601625975973	374.0658239005025	75.16202856362726	94.40546475513095	362.0438491339413	285.62089949548533	208.09286172416574	89.00916479443968	468.50607012079166	91.0917491206925	280.89224911307855	269.4091200900756	217.1232883391657	281.08770966441244	226.543726378642	222.17010932148798	297.3785467224473	379.03803408103664	200.41118601051286	222.63466135467368	190.87194902471003	113.96094372914357	166.38193261270519	142.907702243663	818.7271661120543	236.86513260823384	109.58408798723546	126.38044439297056	413.7217784996074	116.45790493585476	91.73229789151226	139.84846199886556	2682.685691101929	194.36117874695162	112.9296938563196	132.15843411481424	223.56666847560246	144.916578904763	415.73891075606235	190.34070382527213	327.10186858500913	262.927889611466	166.96304058777102	232.77875200306983	230.2003865988665	597.8288839945974	327.10186858500913	406.8797292982185	154.5247093638421	146.1353405484387	304.91774844333617	879.3906419128386	359.5361220894926	314.17296981629875	487.4272898803499	382.2122846189292	242.70634457536795	128.0691142265082	141.32053216218964	160.12091820862187	180.39614675305162	265.3168682296285	244.06149329799624	380.6218590205238	491.8483548680968	344.1309393246867	282.26332239162184	251.12580938126092	312.43011645445233	156.36817500858623	419.51107878505803	102.6086037180683	174.94735303321966	180.64778959364895	160.00927639501035	145.8296991009491	239.68459584233636	505.3531091870369	222.4797033302432	206.0736251806052	236.3710198874784	598.2441044349902	57.36372259326525	394.9021247771222	279.72232667850074	432.83420669241286	333.76386522541037	264.39548186104844	338.20179636357324	204.0738886629432	246.96625644201663	344.84936564112303	532.372635652209	215.4665055686441	253.40795989057415	222.78972682505554	181.02590855517104	141.41921543485876	576.2290110184558	202.23428631850314	498.38199630215274	611.2597359493751	79.67221706131106	97.08767745329816	60.73428381338483	155.82372248379843	242.36872991483355	225.5993637323635	288.81731894033254	95.53632490794105
NR4A3	119.5928030598155	60.6060443585121	106.41115354963738	47.201294932282	20.317997201472345	45.65630012213051	113.32522910115338	27.364214374235765	296.34623537298506	41.488485068238006	82.92332890980141	88.01644618943924	103.83669732605799	222.17010932148798	38.31478337426081	121.700728127101	18.8628398644178	73.8017439079197	127.0	114.84082724901188	13.300562597708591	50.05569534777809	98.11283556521224	459.1626248248473	128.7868134131237	53.22927583655157	37.827313927958166	159.78622478637146	43.94223602361592	16.76542133805822	26.95433266933421	75.79816847188579	86.85180360031433	830.7464538687848	21.284983690704557	22.571962973063684	113.88128648540942	150.27187800759881	37.8542363006415	44.192140940312136	36.92296867013063	62.16265893669387	188.75577725476285	71.45432973508309	301.3341213259598	117.11103905968614	87.64700595909916	48.41920851787426	190.73899960629524	250.9511096406529	160.12091820862187	92.24794328947266	67.30882163455742	33.24923834965197	41.31214736456238	16.255686907111226	51.056268680456085	45.04587456034625	19.252105503524476	23.812582603104154	35.35293647317396	72.00887781557913	135.14498213032758	68.07060713628336	32.544399216541734	74.11348341000655	30.95566931523293	57.81042454265916	107.60901141835471	45.494881586283825	77.84787670052839	39.67301405778133	95.3357918343083	84.80560586114142	91.47554546710568	16.913806218467833	137.62080582731838	117.8501570952613	450.31784084847095	24.6520105407806	23.11735855293409	65.44091331475563	19.648999847228467	31.111095952304083	84.74615055538186	52.92939708820168	56.960574913140675	56.12300617427052	19.879279163023313	26.512207559776208	40.845483153176296	40.729623528273905	61.03454828384416	32.73092554530363	28.22234400038373	96.07312290396429	158.67559320499785	59.80002450399271	194.36117874695162	85.46234141028081	85.94312221113248	644.8252333216002	15.245857613910879	17.98778876250451	89.00916479443968	67.78394706275209	43.17015530869213	779.9032464672174	23.847004000033266	18.60296531047482
NTN3	1.3021789826555255	1.540301965077579	1.5882913089657067	0.0	2.6125060406072897	0.20022093535299135	0.0	0.0	0.21049741627081775	4.049008128448462	0.27827655767896875	1.797232165476923	1.48974847076434	0.415194160326656	2.173335372764571	0.31039340385836334	0.8985526396991712	0.2646165453926659	0.0	0.0	20.068270752947896	3.727246187737462	0.0	1.0936205639491514	0.0	9.161207860310318	0.3501315658682733	1.469125213787077	0.0	0.0	1.2068674800839188	3.4660518479302906	0.44553145255951576	0.0	1.6135305077863467	0.0	0.38606988565041456	1.6335338441184861	0.0	0.0	2.110184143530233	25.318402198798857	0.0	0.0	3.2163656931629516	0.0	1.2176012872061386	0.8072548974080096	1.0806005330439716	1.2626289256918004	1.0950722541995948	1.1779940306722128	0.5981468718765588	0.0	0.0	0.6372787903386568	16.43603379541325	0.0	0.6877485740222677	0.7681001558659437	1.6518515205973157	0.2749140595552213	0.0	0.597150206886343	1.7434665771811946	0.9622379499966374	0.0	0.0	0.27588650362830824	1.9793549262454047	1.4418930253382687	0.8443340708909104	1.6026837108838667	0.6351239467557799	1.0125156469955638	8.454492375474924	1.741565609959407	1.0307322017388594	1.4845765635688792	0.0	0.0	0.6645128406627914	1.0619366375895778	5.12198707929067	0.0	0.2990887545737726	0.0	1.411615655381521	1.046274939468864	0.5001429676690079	1.4250256381234743	0.0	4.49454493371849	0.5844696218499383	0.6005857831772772	0.8816522150275754	2.7580909968560468	9.161207860310318	0.829056955173181	0.0	2.3682518144336635	0.9930805256557356	2.95040344578149	4.2634181001160325	0.47090084881921723	2.0673653193461843	3.368082182982607	0.30567876903049784	2.4176389635589324	0.0
NTRK1	2.605001850443321	28.262882863996857	0.5294362778827677	1.3391753281038947	2.901421846110567	2.602503919391717	3.0868803308572064	6.265187341772077	4.208976758276113	4.049008128448462	2.7842305869023836	6.285358668735829	2.9806388872803318	3.737086447414531	5.435266967535328	4.344296313560398	1.797232165476923	1.057653415787151	45.36614894575613	1.749177391144058	4.014132081762762	0.7985072809625371	4.31842843272686	3.55357611629951	22.83483940996324	1.3085708350336769	1.7510836362794873	2.204279510358488	2.375263184520071	0.0	4.426417309790687	8.227884840480183	3.5630548634736945	1.337554497122491	1.2910357959595138	74.32203118200113	5.7927699715747165	7.627843453555613	11.924172441753727	1.2815274317368472	4.21981979075583	5.484520959082473	2.0801486969442866	2.765913858164825	113.32522910115338	8.487315995287586	8.924538381723114	8.069355302227379	1.0806005330439716	7.574187700290345	7.93829710457776	3.5346776511136895	6.57896056479414	3.8198892599791456	1.0321402859874036	2.2310431104384323	1.9628795960406396	0.0	6.190041012888239	1.5367827986517346	5.9499374812049854	2.474968740602493	0.9843960629044202	1.1946638751584864	1.1629495269672359	6.412704495122967	0.0	0.3547249774853678	11.861615851890424	4.351710219144448	8.653151357766104	2.110184143530233	0.0	0.9526048235198634	5.062866266041593	2.114498764246648	13.938879118645012	12.113673722200275	0.9282605443023397	0.0	11.55334556634801	12.296733785498366	0.0	3.658934345873824	0.0	3.29006646727177	6.6211039843515	3.8837860506765383	2.092985349821268	0.5001429676690079	13.774116971670315	9.014371669231954	2.6225359320712913	7.305114164344456	6.007986520537005	0.8816522150275754	10.004334545117949	13.530374683544155	6.220005819699439	1.9793549262454047	6.428134818453833	5.625365290676366	1.4759805816748912	2.3682518144336635	10.36085886834742	0.41342957324635043	0.9182622925970414	1.5280061969056136	16.24373032069874	0.0
OSM	26.303235139586157	50.84022231245096	45.52712055424994	18.0801419572901	26.398025105486617	63.2667227672943	12.342896701199424	19.112213992349254	26.095849995600865	8.094535785888112	58.178449799276784	50.3040210815612	33.77551560083386	132.06616770243568	60.05341123504374	34.13897004118559	32.35890434691588	44.72781247171497	44.22347660424734	60.3503640635505	56.960574913140675	23.69248280094296	41.60645162356385	72.1608534664983	56.20225039083433	235.5497785463868	55.68912122255109	73.85361049932463	127.71175429100384	20.12676545624	20.932524879675256	38.533396388061725	22.71947215684537	62.557919707970306	14.519390565467761	49.84380160615068	92.24794328947266	106.7840580618773	10.368736345450875	13.450024162429159	67.879367986163	50.66086876830495	52.59401520053929	14.284526982118996	26.455056973718104	32.26654192560892	85.58228678721756	85.16320443371403	164.76550385336634	66.93108537278687	16.423952245377706	26.303235139586157	34.09029083481259	40.49886574883231	27.364214374235765	22.62103049092533	36.817969501899704	29.148200764953874	9.281650699754984	11.134140362995542	26.436033172293502	48.111875072028354	67.59350160232275	59.71579616898903	54.06256835913212	20.84149948616266	44.63282295565252	26.60772302536499	120.85317228768398	106.03953918900011	80.74168058850493	17.726378263593443	70.90399379402524	10.79415373832881	38.80837290555102	62.20645513250385	79.78413005517541	45.109751962813476	155.17286531484467	46.60364039790415	27.10977498362757	77.73864606407321	19.648999847228467	36.949263981150345	240.6876593024641	66.08879843308343	93.35322990663045	68.50283880462682	8.897059829497382	19.000996841363346	61.29307994612726	20.902141009469418	40.816488124581554	18.11985927770851	13.211628733478475	18.807844653399126	87.58558182729469	14.40151108962802	85.40243104785571	53.83404510518847	48.04383872664908	211.895257183976	21.146395456823672	9.000498420681673	115.8083825335618	25.22734744440055	8.573191705845714	89.88687094677935	5.873286039577479	8.454492375474924
